TeamId,TeamName,SubmissionDate,Score
2914516,"Eric Akers","2019-03-19 06:03:45",0.46501
2914516,"Eric Akers","2019-03-19 06:06:50",0.43865
2839239,CyberCorgi,"2019-03-19 06:17:10",0.49527
2894425,"Luca Massaron","2019-03-19 06:18:07",0.49238
2876092,"Marc Lieder","2019-03-19 06:41:09",0.74708
2876092,"Marc Lieder","2019-03-19 06:41:54",0.68650
2815306,nopro,"2019-03-19 06:49:50",0.50499
2786618,"Yahor Wulong","2019-03-19 07:14:39",0.54910
2791896,"Trenton Watkins","2019-03-19 07:38:15",0.56614
2914301,CoryJez,"2019-03-19 08:04:18",0.44553
2919239,"Ashutosh Sanzgiri","2019-03-19 08:10:29",0.56304
2764689,JasonZivkovic,"2019-03-19 08:19:18",0.51766
2796124,koji04,"2019-03-19 08:21:44",0.54884
2772663,"Manthos Kampourakis","2019-03-19 08:24:40",0.98393
2766165,"Pavel Pleskov","2019-03-19 08:27:34",2.59183
2920830,"Shivam Panchal","2019-03-19 08:32:36",0.49527
2766165,"Pavel Pleskov","2019-03-19 08:38:19",0.99374
2920299,"Sridhar Korupolu","2019-03-19 08:47:38",13.15775
2780070,Zilge,"2019-03-19 09:22:17",0.56280
2848137,Steve,"2019-03-19 09:26:11",0.69314
2765605,"Mathurin Aché","2019-03-19 09:37:58",0.49527
2921112,"Roman Pyankov","2019-03-19 09:46:17",1.00340
2921112,"Roman Pyankov","2019-03-19 09:46:49",0.45516
2848137,Steve,"2019-03-19 10:04:35",0.48445
2894529,"Koby Karp","2019-03-19 10:06:02",0.51575
2765767,"Travis Dickey","2019-03-19 10:18:32",0.46006
2795280,"Vansh Jatana","2019-03-19 10:23:05",11.51302
2779340,"Pete Cooper","2019-03-19 10:24:04",0.54087
2869203,"Vivek Kumar","2019-03-19 10:43:49",4.25633
2921413,valilenk,"2019-03-19 11:11:22",1.01413
2848380,Panos,"2019-03-19 11:14:01",2.52761
2921413,valilenk,"2019-03-19 11:30:12",0.54509
2779142,楊卓儒810805,"2019-03-19 11:39:19",0.54845
2900615,"Mark Neale","2019-03-19 11:50:54",0.50145
2921512,lbenz730,"2019-03-19 12:07:22",0.46504
2771802,tomci,"2019-03-19 12:08:23",0.56902
2796302,"Ronnie Wang","2019-03-19 12:20:35",0.45666
2796302,"Ronnie Wang","2019-03-19 12:22:17",0.45564
2779340,"Pete Cooper","2019-03-19 12:37:47",0.51747
2861945,"Marek Wyborski","2019-03-19 12:54:54",14.25419
2768391,randyMarsh,"2019-03-19 13:00:36",0.51980
2799179,"Jose M.","2019-03-19 13:02:34",0.46659
2882486,"Just Another Statistician","2019-03-19 13:17:28",0.49284
2893368,"Zion for MVP","2019-03-19 13:22:51",0.55886
2827756,ahsong2000,"2019-03-19 13:36:49",0.50497
2834702,r.zach.lamberty,"2019-03-19 13:56:17",0.68901
2834702,r.zach.lamberty,"2019-03-19 13:56:34",0.48657
2793854,"Harish Vutukuri","2019-03-19 14:11:15",14.25416
2792635,"Dzmitryi Linou","2019-03-19 14:19:37",0.59127
2821986,Cosmos,"2019-03-19 14:22:56",0.54489
2821986,Cosmos,"2019-03-19 14:23:27",0.51591
2777491,getmorerelax,"2019-03-19 14:26:07",0.49165
2768961,RustyB,"2019-03-19 14:34:11",0.51443
2919001,"Chris W","2019-03-19 14:49:29",0.50846
2827756,ahsong2000,"2019-03-19 14:49:49",0.50046
2919001,"Chris W","2019-03-19 14:49:58",0.49583
2850171,"Dave Lorenz","2019-03-19 15:01:46",0.42788
2829961,goBLUE!,"2019-03-19 15:05:04",0.61123
2917565,"Sharath S","2019-03-19 15:16:46",20.83339
2898418,"RMS Data Science","2019-03-19 15:29:07",0.72598
2777159,"Matan ","2019-03-19 15:33:03",0.55359
2908535,"Xuan Nguyen","2019-03-19 15:35:11",0.49527
2833950,"""empty string""","2019-03-19 15:36:58",0.56042
2898418,"RMS Data Science","2019-03-19 15:37:08",0.66151
2765521,Deep_patience,"2019-03-19 15:59:19",10.96479
2864637,"aseeph moh","2019-03-19 15:59:22",7.50338
2829961,goBLUE!,"2019-03-19 15:59:46",0.58903
2905754,"Matt Koski","2019-03-19 16:06:57",0.57063
2827666,"Jordan Holland","2019-03-19 16:25:02",0.52149
2849477,NilashisRoy,"2019-03-19 16:36:05",0.49527
2838478,"JJ Richard","2019-03-19 16:51:24",0.49468
2838478,"JJ Richard","2019-03-19 16:52:10",0.48595
2835593,mmacias,"2019-03-19 16:53:19",0.77114
2772189,JimM,"2019-03-19 17:05:46",0.51097
2769111,Kent,"2019-03-19 17:18:07",0.50164
2905178,"Andrew Cudd","2019-03-19 17:20:24",0.46796
2772454,andyd,"2019-03-19 17:26:57",0.48427
2768093,Gino,"2019-03-19 17:35:33",1.28294
2888769,jcampbell,"2019-03-19 17:43:43",0.45696
2791191,"Jim Pleuss","2019-03-19 17:45:08",0.46667
2765094,Kaito510,"2019-03-19 17:53:15",1.56047
2765094,Kaito510,"2019-03-19 17:54:18",1.01224
2876693,"blue jerseys","2019-03-19 17:59:21",0.48493
2778680,"Disgruntled Donuts","2019-03-19 18:17:00",0.45293
2922000,"Wilmer Henao","2019-03-19 18:30:51",0.51455
2859724,Thanasis,"2019-03-19 18:49:16",0.53539
2923331,Zee,"2019-03-19 18:53:28",0.49527
2768153,blackbird71,"2019-03-19 18:54:07",0.58039
2768153,blackbird71,"2019-03-19 18:54:55",0.50538
2899211,BojianZhang,"2019-03-19 19:17:33",0.56372
2769222,"David Scott","2019-03-19 19:40:23",0.50432
2878714,PaulJung,"2019-03-19 19:45:14",0.48610
2923495,"[ods.ai] kiraving","2019-03-19 19:45:53",0.49527
2905498,cmanning,"2019-03-19 19:51:12",0.52059
2859724,Thanasis,"2019-03-19 19:55:20",0.52210
2771824,"Raimo Haikari","2019-03-19 20:03:22",0.47392
2769222,"David Scott","2019-03-19 20:14:24",0.48565
2771824,"Raimo Haikari","2019-03-19 20:14:34",0.46923
2917241,stevefromthefuture,"2019-03-19 20:26:15",1.01021
2917241,stevefromthefuture,"2019-03-19 20:27:33",0.48547
2905825,"House of Card","2019-03-19 20:28:10",0.57652
2923676,dakkerz,"2019-03-19 20:29:14",0.58993
2882255,rnwitte,"2019-03-19 20:45:38",0.98133
2882255,rnwitte,"2019-03-19 20:46:19",0.43308
2842693,iyss,"2019-03-19 21:01:17",9.86836
2855761,"Nick Sarris","2019-03-19 21:06:41",0.51813
2855761,"Nick Sarris","2019-03-19 21:08:34",0.50287
2888915,"Mehul Patel","2019-03-19 21:09:43",0.48778
2876499,"Devon Shurick","2019-03-19 21:10:23",0.45548
2801023,mjtitan19,"2019-03-19 21:17:44",0.49287
2772615,"Sean Gilbert","2019-03-19 21:18:43",1.04641
2842693,iyss,"2019-03-19 21:19:42",6.97028
2923314,"Tony Truong","2019-03-19 21:21:10",0.51441
2826323,bezul,"2019-03-19 21:22:39",0.51790
2834554,"Zakaria Ennahhal","2019-03-19 21:27:15",0.49527
2802175,"Bob Wothe","2019-03-19 21:27:39",0.44963
2807648,Penryn,"2019-03-19 21:29:44",1.45952
2794330,Sam14,"2019-03-19 21:33:33",0.50699
2923753,"Ghezae Fisseha","2019-03-19 21:35:34",0.49527
2768256,"Yangguang Li","2019-03-19 21:47:08",9.86836
2888472,"Glen Koundry","2019-03-19 21:57:05",0.45504
2919142,"Ethan Holland and Friends","2019-03-19 22:03:20",0.48138
2807648,Penryn,"2019-03-19 22:05:41",0.46831
2829887,"Wees Jun","2019-03-19 22:16:36",9.86836
2768407,Metres,"2019-03-19 22:22:59",0.49527
2772484,"Molly Fagan","2019-03-19 22:26:00",0.53014
2888157,JohnM,"2019-03-19 22:27:53",0.52925
2838468,"Long Nguyen","2019-03-19 22:34:03",0.48254
2899578,Olya,"2019-03-19 22:49:42",0.49527
2838822,pehaidara,"2019-03-19 23:02:36",0.53405
2838822,pehaidara,"2019-03-19 23:06:06",0.53204
2850140,"Traci Johnson","2019-03-19 23:33:51",0.53374
2769200,"Christopher Thompson","2019-03-19 23:36:50",2.76566
2903888,"Courtney Carlsen","2019-03-19 23:49:10",0.49979
2772759,karoobian,"2019-03-19 23:52:54",0.50145
2878714,PaulJung,"2019-03-19 23:56:59",0.46825
2794423,"Chip Keyes","2019-03-19 23:59:27",0.59604
2924353,DSEverything,"2019-03-20 00:01:57",0.49527
2838488,"Ryan ","2019-03-20 00:13:05",0.49703
2918292,BalázsJuhász,"2019-03-20 00:26:05",0.47047
2791404,"Ryan Dick","2019-03-20 00:27:04",0.45273
2898953,BenLatimer,"2019-03-20 00:28:57",0.48066
2791404,"Ryan Dick","2019-03-20 00:29:22",0.45239
2845743,"Allen Kelleher","2019-03-20 01:00:32",0.73580
2873900,"Samar Patel","2019-03-20 01:15:46",0.54839
2861109,"Arjun Blum","2019-03-20 01:32:33",0.48375
2924309,SpencerSwartz,"2019-03-20 01:47:06",0.57992
2914375,"Stephen Keller","2019-03-20 01:52:48",0.46030
2772854,BillGrieser,"2019-03-20 01:54:30",0.49239
2899344,AaronLiu,"2019-03-20 01:56:27",13.70586
2899344,AaronLiu,"2019-03-20 01:58:56",9.86836
2913774,312Analytics,"2019-03-20 01:59:16",0.57282
2772854,BillGrieser,"2019-03-20 01:59:49",0.49012
2774594,"Jonathan Bown","2019-03-20 02:08:34",0.58643
2872987,opiethehokie,"2019-03-20 02:12:53",1.66337
2872987,opiethehokie,"2019-03-20 02:15:12",1.11512
2785997,RyujiMatsushima,"2019-03-20 02:17:40",0.67763
2774594,"Jonathan Bown","2019-03-20 02:18:51",0.48378
2914357,"Sam Firke","2019-03-20 02:20:52",0.44512
2800848,JeffH,"2019-03-20 02:24:23",0.54240
2884255,"Chris and Ric","2019-03-20 02:28:13",0.49811
2771816,Zach,"2019-03-20 02:33:16",0.46276
2924015,ground_truth,"2019-03-20 02:39:50",0.53067
2924447,"Justin Brockway","2019-03-20 02:43:45",0.45124
2773521,strongman88,"2019-03-20 02:50:10",0.45560
2765521,Deep_patience,"2019-03-20 02:51:55",0.47973
2779041,"RP Kaggle","2019-03-20 02:52:39",0.52643
2924015,ground_truth,"2019-03-20 02:52:55",0.49849
2888589,mmcgurr,"2019-03-20 02:54:31",12.60954
2856354,LaptopHeaven,"2019-03-20 02:57:15",0.50226
2923053,Fredrick,"2019-03-20 03:03:43",0.49701
2923053,Fredrick,"2019-03-20 03:04:36",0.48850
2859284,aasadorian,"2019-03-20 03:05:17",1.51057
2859284,aasadorian,"2019-03-20 03:06:37",0.96232
2818448,Tanrei(nama),"2019-03-20 03:15:15",0.56089
2818448,Tanrei(nama),"2019-03-20 03:15:46",0.55475
2900449,adamea,"2019-03-20 03:16:03",0.64185
2924093,"Dan Theriault","2019-03-20 03:18:58",0.55578
2905652,Brandon,"2019-03-20 03:21:58",0.55114
2856490,LuckyGuesser,"2019-03-20 03:25:22",0.46453
2905652,Brandon,"2019-03-20 03:25:30",0.53386
2924468,"(ง ͠° ͟ل͜ ͡°)ง","2019-03-20 03:26:36",0.45720
2856490,LuckyGuesser,"2019-03-20 03:26:55",0.46362
2769500,star9475,"2019-03-20 03:30:56",0.48494
2878390,PrateekPunj,"2019-03-20 03:34:23",0.45784
2882132,"Eric Landquist","2019-03-20 03:57:53",0.45532
2816716,"Camron Godbout","2019-03-20 04:02:25",0.51624
2769500,star9475,"2019-03-20 04:04:30",0.46904
2924416,BillMan,"2019-03-20 04:17:22",0.69314
2767938,"Michael Eichenberger","2019-03-20 04:22:21",0.45012
2818647,Robin,"2019-03-20 04:28:40",0.49899
2777159,"Matan ","2019-03-20 04:29:25",0.48307
2776164,ChadNelson,"2019-03-20 04:35:57",0.60567
2925256,"Ceshine Lee","2019-03-20 05:04:48",0.50171
2824243,EricMorrell,"2019-03-20 05:23:29",0.50919
2800454,BenYuhas,"2019-03-20 05:26:01",0.53672
2925325,"Aurora Wu","2019-03-20 05:37:09",0.69314
2800454,BenYuhas,"2019-03-20 05:38:55",0.53153
2913427,"Evan P","2019-03-20 05:39:26",0.56436
2913427,"Evan P","2019-03-20 05:41:05",0.55003
2783451,"Team Wheaties","2019-03-20 05:47:52",0.67959
2858500,"Apoorv Patne","2019-03-20 06:05:41",0.69314
2842534,"R Eric Roberts","2019-03-20 06:07:54",0.57486
2793324,Nicolas,"2019-03-20 06:10:39",0.48557
2869988,David,"2019-03-20 06:13:27",0.51745
2856876,rts,"2019-03-20 06:19:12",0.50466
2839576,MurphyCrosby,"2019-03-20 06:21:50",0.60869
2865150,"Jack F","2019-03-20 06:27:55",0.61380
2865150,"Jack F","2019-03-20 06:30:26",0.60228
2914065,emachine,"2019-03-20 06:31:02",0.55296
2767585,Last_TO_Least,"2019-03-20 06:46:50",0.50310
2818643,"Aaron Smith","2019-03-20 06:46:53",1.11739
2818643,"Aaron Smith","2019-03-20 06:47:51",0.56915
2925835,Mani,"2019-03-20 06:58:47",0.49527
2915930,"Masaharu Hirose","2019-03-20 06:59:10",12.06135
2919239,"Ashutosh Sanzgiri","2019-03-20 07:02:37",0.55106
2808755,vt1113,"2019-03-20 07:14:45",0.52889
2790786,Pigasus,"2019-03-20 07:49:58",0.45168
2895935,Janos,"2019-03-20 08:47:49",0.50657
2768772,"Jan Bre","2019-03-20 09:03:56",0.99739
2926398,Krumpli,"2019-03-20 09:06:16",0.46620
2916110,xaphoon,"2019-03-20 09:15:41",0.49527
2895935,Janos,"2019-03-20 09:26:47",0.50503
2925256,"Ceshine Lee","2019-03-20 09:34:53",0.47224
2887860,"Islam Almasri","2019-03-20 09:38:45",0.46438
2832459,"Siddharth Chandrakant","2019-03-20 10:00:54",0.48909
2830725,"Sean O","2019-03-20 10:57:04",0.69314
2767351,"Steve Jenkins","2019-03-20 11:17:10",0.43361
2830217,"Jack Cardwell","2019-03-20 12:12:11",0.54617
2843470,"Fraser Thomson","2019-03-20 12:19:01",0.46030
2766991,Buuuu,"2019-03-20 12:23:19",0.48811
2917248,"Buffalo U","2019-03-20 12:24:51",10.96483
2915543,rmizuta,"2019-03-20 12:35:19",0.51174
2869590,"Patrick O'Halloran","2019-03-20 12:41:09",0.48801
2895722,hairykrishna,"2019-03-20 12:44:41",0.50601
2916430,"Thro Bamba","2019-03-20 12:45:19",0.46226
2919750,"Eric Webb","2019-03-20 12:48:30",0.58834
2927319,"prasoon kottarathil","2019-03-20 12:48:49",0.49527
2832244,Davide,"2019-03-20 12:50:44",0.51009
2919750,"Eric Webb","2019-03-20 12:51:44",0.50121
2801656,FMod,"2019-03-20 12:52:04",0.49525
2832244,Davide,"2019-03-20 12:56:56",0.50957
2927210,"Luke Lu Devils","2019-03-20 13:04:18",0.49991
2850830,Nthana,"2019-03-20 13:07:52",0.68417
2840202,cherring,"2019-03-20 13:20:40",0.51719
2794753,Julia,"2019-03-20 13:26:45",0.97068
2922362,Cailar,"2019-03-20 13:28:06",9.86833
2927550,Siavash,"2019-03-20 13:32:58",0.49527
2839400,wis7,"2019-03-20 13:37:02",0.82783
2918005,vince0,"2019-03-20 13:42:22",0.62363
2897107,"16th Seed","2019-03-20 13:51:02",0.92104
2897107,"16th Seed","2019-03-20 13:51:52",0.69314
2776115,"Abhijit Brahme","2019-03-20 13:59:40",1.27089
2855812,"Jeff Organ","2019-03-20 14:20:08",0.51936
2922740,schmohawk,"2019-03-20 14:22:56",1.02270
2922591,SeanO,"2019-03-20 14:45:23",1.01432
2771861,"Jeff Donchess","2019-03-20 14:49:59",0.47460
2927213,"Jiri Zamecnik","2019-03-20 14:50:18",0.90038
2775629,"John Smith","2019-03-20 14:50:28",0.52745
2874573,"Daniel Martin","2019-03-20 14:57:07",0.75370
2767547,"Marcus Harvey","2019-03-20 15:01:59",0.44094
2927666,doktorKidler,"2019-03-20 15:11:58",0.48114
2927666,doktorKidler,"2019-03-20 15:12:22",0.47294
2897354,bobmc,"2019-03-20 15:29:30",0.47964
2889867,Byron,"2019-03-20 15:32:49",0.47900
2784961,SomethingIsWrong,"2019-03-20 15:34:54",1.32304
2799175,"Meron Rudy","2019-03-20 15:38:07",0.51455
2768169,sixmanguru,"2019-03-20 15:45:57",0.49373
2928203,"B Miller","2019-03-20 15:52:12",0.46129
2840713,andrekos,"2019-03-20 15:55:15",0.97052
2908576,"Balaji Venkateswaran","2019-03-20 15:55:17",9.86836
2840713,andrekos,"2019-03-20 16:05:46",0.48008
2796345,"Matt Davis","2019-03-20 16:12:18",0.47585
2920176,Jupaoqq,"2019-03-20 16:15:20",0.99292
2768433,"Greg Hamel","2019-03-20 16:21:51",0.49139
2774430,"John Sannini","2019-03-20 16:45:34",0.55666
2847480,"Wilson Hsiung","2019-03-20 16:55:54",0.51225
2862533,jayjay,"2019-03-20 17:02:52",0.51574
2799370,"Mohamed Abbas","2019-03-20 17:11:17",0.49527
2768127,paulreiners,"2019-03-20 17:12:04",0.58099
2764855,voilin,"2019-03-20 17:12:20",0.99262
2764855,voilin,"2019-03-20 17:13:03",0.50638
2818451,"Daniel Fleck","2019-03-20 17:22:14",0.62760
2919170,"A.I. Sports","2019-03-20 17:29:31",0.57864
2764718,"Guanshuo Xu","2019-03-20 17:34:16",0.51402
2785033,"Anissh Vivekanand","2019-03-20 17:37:54",0.57703
2913542,PSThorbell,"2019-03-20 17:38:06",0.47509
2830406,"Joe Nave","2019-03-20 17:40:18",0.69401
2838135,"Big Data Lover","2019-03-20 17:40:19",0.49850
2916832,Chip,"2019-03-20 17:41:37",0.60485
2777292,Mallorqui,"2019-03-20 17:42:15",0.57576
2777292,Mallorqui,"2019-03-20 17:42:49",0.51893
2821606,[Deleted],"2019-03-20 17:47:55",9.86836
2928697,"Where's Balldo?","2019-03-20 17:50:08",0.46112
2805298,"Jim Woo","2019-03-20 17:54:28",0.51770
2898440,"Save and Dine with friends!","2019-03-20 17:54:34",0.60121
2901841,sharthZ#23,"2019-03-20 17:59:31",0.49527
2841009,"Muhammed Buyukkinaci","2019-03-20 18:01:15",0.47573
2926734,"Jacopo Bartiromo","2019-03-20 18:01:47",0.50030
2928749,"Desmond Kokkas","2019-03-20 18:07:04",0.49640
2768112,"Michael Benoit","2019-03-20 18:07:30",0.86247
2926970,"Kun Hao Yeh","2019-03-20 18:11:29",0.52267
2926970,"Kun Hao Yeh","2019-03-20 18:12:26",0.50872
2767857,"Ed Salinas","2019-03-20 18:13:13",0.46133
2928794,"Flo Rida Gators","2019-03-20 18:13:27",0.44122
2808535,YoungWhiteBandit,"2019-03-20 18:15:45",0.58058
2927213,"Jiri Zamecnik","2019-03-20 18:17:59",0.54265
2763985,"rm -rf /","2019-03-20 18:23:34",0.49527
2777487,Andrew,"2019-03-20 18:24:08",0.51026
2908719,"Bill Petti","2019-03-20 18:25:18",0.46309
2765276,Yunlahass,"2019-03-20 18:25:31",0.50063
2893319,"Are we too late?","2019-03-20 18:26:53",0.99924
2893319,"Are we too late?","2019-03-20 18:28:21",0.45099
2765946,"Arthur  Llau","2019-03-20 18:31:37",0.49400
2924301,"Warren Warriors Cornell","2019-03-20 18:36:28",0.51151
2882631,"Tom Roy","2019-03-20 18:38:50",0.49287
2928847,thankunet,"2019-03-20 18:43:11",0.99702
2928847,thankunet,"2019-03-20 18:43:55",0.44877
2917895,"JJ Dekker","2019-03-20 18:46:38",0.44833
2771152,"Rob Wishart","2019-03-20 18:49:40",0.49527
2767054,raddar,"2019-03-20 18:50:08",0.47754
2768192,Royals_Supers,"2019-03-20 18:56:16",0.50429
2927298,uselessbeaver,"2019-03-20 19:04:09",0.55466
2927515,"D Drager","2019-03-20 19:04:27",0.50781
2928262,thgluck,"2019-03-20 19:06:46",0.51117
2893660,rs868412,"2019-03-20 19:08:21",0.52765
2800218,Steven,"2019-03-20 19:13:29",0.51385
2883218,"Adit Deshpande","2019-03-20 19:14:51",0.47227
2785548,philhen27,"2019-03-20 19:16:27",0.49846
2873173,"Kishore M","2019-03-20 19:17:56",0.49210
2849503,SeanZanykMcLean,"2019-03-20 19:23:15",0.50637
2908193,"Travis Petersen","2019-03-20 19:24:34",0.52575
2928972,"Chen Shen","2019-03-20 19:26:58",1.10585
2799482,"Quinn Winter","2019-03-20 19:31:29",0.69599
2866343,siddharth,"2019-03-20 19:33:08",0.49527
2911337,"Knutke Wenger","2019-03-20 19:34:38",0.96231
